graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat
0,10,35,0,True,False,False,
0,10,35,0,True,False,False,
0,22,7,0,True,False,False,
0,22,7,0,True,False,False,
0,22,36,0,True,False,False,
0,22,36,0,True,False,False,
0,22,9,0,True,False,False,
0,22,9,0,True,False,False,
0,22,5,0,True,False,False,
0,22,5,0,True,False,False,
0,8,17,0,True,False,False,
0,8,17,0,True,False,False,
0,8,14,0,True,False,False,
0,8,14,0,True,False,False,
0,8,19,0,True,False,False,
0,8,19,0,True,False,False,
0,27,26,0,True,False,False,
0,27,26,0,True,False,False,
0,27,28,0,True,False,False,
0,27,28,0,True,False,False,
0,27,5,0,True,False,False,
0,27,5,0,True,False,False,
0,1,17,0,True,False,False,
0,1,17,0,True,False,False,
0,1,31,0,True,False,False,
0,1,31,0,True,False,False,
0,34,9,0,True,False,False,
0,34,9,0,True,False,False,
0,33,4,0,True,False,False,
0,33,4,0,True,False,False,
0,13,32,0,True,False,False,
0,13,32,0,True,False,False,
0,13,2,0,True,False,False,
0,13,2,0,True,False,False,
0,13,15,0,True,False,False,
0,13,15,0,True,False,False,
0,24,21,0,True,False,False,
0,24,21,0,True,False,False,
0,11,2,0,True,False,False,
0,11,2,0,True,False,False,
0,0,29,0,True,False,False,
0,0,29,0,True,False,False,
0,23,29,0,True,False,False,
0,23,29,0,True,False,False,
0,0,18,0,True,False,False,
0,0,18,0,True,False,False,
0,34,32,0,True,False,False,
0,34,32,0,True,False,False,
0,34,25,0,True,False,False,
0,34,25,0,True,False,False,
0,34,6,0,True,False,False,
0,34,6,0,True,False,False,
0,10,6,0,True,False,False,
0,10,6,0,True,False,False,
0,20,3,0,True,False,False,
0,20,3,0,True,False,False,
0,23,26,0,True,False,False,
0,23,26,0,True,False,False,
0,20,19,0,True,False,False,
0,20,19,0,True,False,False,
0,20,30,0,True,False,False,
0,20,30,0,True,False,False,
0,24,30,0,False,True,False,
0,24,30,0,False,True,False,
0,0,28,0,False,True,False,
0,0,28,0,False,True,False,
0,24,25,0,False,True,False,
0,24,25,0,False,True,False,
0,0,16,0,False,False,True,
0,0,16,0,False,False,True,
0,23,15,0,False,False,True,
0,23,15,0,False,False,True,
0,23,36,0,False,False,True,
0,23,36,0,False,False,True,
0,12,4,0,False,False,True,
0,12,4,0,False,False,True,
0,12,16,0,False,False,True,
0,12,16,0,False,False,True,
1,15,14,0,True,False,False,
1,15,14,0,True,False,False,
1,17,14,0,True,False,False,
1,17,14,0,True,False,False,
1,7,21,0,True,False,False,
1,7,21,0,True,False,False,
1,16,21,0,True,False,False,
1,16,21,0,True,False,False,
1,32,6,0,True,False,False,
1,32,6,0,True,False,False,
1,17,6,0,True,False,False,
1,17,6,0,True,False,False,
1,11,10,0,True,False,False,
1,11,10,0,True,False,False,
1,32,10,0,True,False,False,
1,32,10,0,True,False,False,
1,26,24,0,True,False,False,
1,26,24,0,True,False,False,
1,26,20,0,True,False,False,
1,26,20,0,True,False,False,
1,17,9,0,True,False,False,
1,17,9,0,True,False,False,
1,17,20,0,True,False,False,
1,17,20,0,True,False,False,
1,4,12,0,True,False,False,
1,4,12,0,True,False,False,
1,27,13,0,True,False,False,
1,27,13,0,True,False,False,
1,27,18,0,True,False,False,
1,27,18,0,True,False,False,
1,7,19,0,True,False,False,
1,7,19,0,True,False,False,
1,1,19,0,True,False,False,
1,1,19,0,True,False,False,
1,4,31,0,True,False,False,
1,4,31,0,True,False,False,
1,32,30,0,True,False,False,
1,32,30,0,True,False,False,
1,16,29,0,True,False,False,
1,16,29,0,True,False,False,
1,16,31,0,True,False,False,
1,16,31,0,True,False,False,
1,7,0,0,True,False,False,
1,7,0,0,True,False,False,
1,22,0,0,True,False,False,
1,22,0,0,True,False,False,
1,5,23,0,True,False,False,
1,5,23,0,True,False,False,
1,1,23,0,True,False,False,
1,1,23,0,True,False,False,
1,15,3,0,True,False,False,
1,15,3,0,True,False,False,
1,16,8,0,True,False,False,
1,16,8,0,True,False,False,
1,15,25,0,False,True,False,
1,15,25,0,False,True,False,
1,11,28,0,False,True,False,
1,11,28,0,False,True,False,
1,22,18,0,False,True,False,
1,22,18,0,False,True,False,
1,1,8,0,False,False,True,
1,1,8,0,False,False,True,
1,22,25,0,False,False,True,
1,22,25,0,False,False,True,
1,22,2,0,False,False,True,
1,22,2,0,False,False,True,
1,1,2,0,False,False,True,
1,1,2,0,False,False,True,
2,24,36,0,True,False,False,
2,24,36,0,True,False,False,
2,34,36,0,True,False,False,
2,34,36,0,True,False,False,
2,23,7,0,True,False,False,
2,23,7,0,True,False,False,
2,34,7,0,True,False,False,
2,34,7,0,True,False,False,
2,31,29,0,True,False,False,
2,31,29,0,True,False,False,
2,9,29,0,True,False,False,
2,9,29,0,True,False,False,
2,33,26,0,True,False,False,
2,33,26,0,True,False,False,
2,4,26,0,True,False,False,
2,4,26,0,True,False,False,
2,30,8,0,True,False,False,
2,30,8,0,True,False,False,
2,33,2,0,True,False,False,
2,33,2,0,True,False,False,
2,15,2,0,True,False,False,
2,15,2,0,True,False,False,
2,33,14,0,True,False,False,
2,33,14,0,True,False,False,
2,13,20,0,True,False,False,
2,13,20,0,True,False,False,
2,18,20,0,True,False,False,
2,18,20,0,True,False,False,
2,9,35,0,True,False,False,
2,9,35,0,True,False,False,
2,4,17,0,True,False,False,
2,4,17,0,True,False,False,
2,4,12,0,True,False,False,
2,4,12,0,True,False,False,
2,4,1,0,True,False,False,
2,4,1,0,True,False,False,
2,30,12,0,True,False,False,
2,30,12,0,True,False,False,
2,23,32,0,True,False,False,
2,23,32,0,True,False,False,
2,15,6,0,True,False,False,
2,15,6,0,True,False,False,
2,15,11,0,True,False,False,
2,15,11,0,True,False,False,
2,23,5,0,True,False,False,
2,23,5,0,True,False,False,
2,18,5,0,True,False,False,
2,18,5,0,True,False,False,
2,0,22,0,True,False,False,
2,0,22,0,True,False,False,
2,34,22,0,True,False,False,
2,34,22,0,True,False,False,
2,0,1,0,True,False,False,
2,0,1,0,True,False,False,
2,16,17,0,True,False,False,
2,16,17,0,True,False,False,
2,9,6,0,True,False,False,
2,9,6,0,True,False,False,
2,19,27,0,True,False,False,
2,19,27,0,True,False,False,
2,24,28,0,True,False,False,
2,24,28,0,True,False,False,
2,24,21,0,False,True,False,
2,24,21,0,False,True,False,
2,23,28,0,False,True,False,
2,23,28,0,False,True,False,
2,16,10,0,False,True,False,
2,16,10,0,False,True,False,
2,34,10,0,False,False,True,
2,34,10,0,False,False,True,
2,16,3,0,False,False,True,
2,16,3,0,False,False,True,
2,31,25,0,False,False,True,
2,31,25,0,False,False,True,
2,0,27,0,False,False,True,
2,0,27,0,False,False,True,
2,16,21,0,False,False,True,
2,16,21,0,False,False,True,
3,6,21,0,True,False,False,
3,6,21,0,True,False,False,
3,24,14,0,True,False,False,
3,24,14,0,True,False,False,
3,7,14,0,True,False,False,
3,7,14,0,True,False,False,
3,0,22,0,True,False,False,
3,0,22,0,True,False,False,
3,0,28,0,True,False,False,
3,0,28,0,True,False,False,
3,24,28,0,True,False,False,
3,24,28,0,True,False,False,
3,7,8,0,True,False,False,
3,7,8,0,True,False,False,
3,12,8,0,True,False,False,
3,12,8,0,True,False,False,
3,6,19,0,True,False,False,
3,6,19,0,True,False,False,
3,6,4,0,True,False,False,
3,6,4,0,True,False,False,
3,20,16,0,True,False,False,
3,20,16,0,True,False,False,
3,20,27,0,True,False,False,
3,20,27,0,True,False,False,
3,20,1,0,True,False,False,
3,20,1,0,True,False,False,
3,20,11,0,True,False,False,
3,20,11,0,True,False,False,
3,12,3,0,True,False,False,
3,12,3,0,True,False,False,
3,12,4,0,True,False,False,
3,12,4,0,True,False,False,
3,12,29,0,True,False,False,
3,12,29,0,True,False,False,
3,25,18,0,True,False,False,
3,25,18,0,True,False,False,
3,7,13,0,True,False,False,
3,7,13,0,True,False,False,
3,7,9,0,True,False,False,
3,7,9,0,True,False,False,
3,25,1,0,True,False,False,
3,25,1,0,True,False,False,
3,15,11,0,True,False,False,
3,15,11,0,True,False,False,
3,17,5,0,True,False,False,
3,17,5,0,True,False,False,
3,23,27,0,True,False,False,
3,23,27,0,True,False,False,
3,23,10,0,False,True,False,
3,23,10,0,False,True,False,
3,23,26,0,False,True,False,
3,23,26,0,False,True,False,
3,15,5,0,False,True,False,
3,15,5,0,False,True,False,
3,15,2,0,False,False,True,
3,15,2,0,False,False,True,
3,15,26,0,False,False,True,
3,15,26,0,False,False,True,
3,24,10,0,False,False,True,
3,24,10,0,False,False,True,
3,24,2,0,False,False,True,
3,24,2,0,False,False,True,
4,9,31,0,True,False,False,
4,9,31,0,True,False,False,
4,13,20,0,True,False,False,
4,13,20,0,True,False,False,
4,1,20,0,True,False,False,
4,1,20,0,True,False,False,
4,16,23,0,True,False,False,
4,16,23,0,True,False,False,
4,16,22,0,True,False,False,
4,16,22,0,True,False,False,
4,16,5,0,True,False,False,
4,16,5,0,True,False,False,
4,26,10,0,True,False,False,
4,26,10,0,True,False,False,
4,26,36,0,True,False,False,
4,26,36,0,True,False,False,
4,26,4,0,True,False,False,
4,26,4,0,True,False,False,
4,28,15,0,True,False,False,
4,28,15,0,True,False,False,
4,28,6,0,True,False,False,
4,28,6,0,True,False,False,
4,18,35,0,True,False,False,
4,18,35,0,True,False,False,
4,18,0,0,True,False,False,
4,18,0,0,True,False,False,
4,18,17,0,True,False,False,
4,18,17,0,True,False,False,
4,1,8,0,True,False,False,
4,1,8,0,True,False,False,
4,1,11,0,True,False,False,
4,1,11,0,True,False,False,
4,21,15,0,True,False,False,
4,21,15,0,True,False,False,
4,9,0,0,True,False,False,
4,9,0,0,True,False,False,
4,9,2,0,True,False,False,
4,9,2,0,True,False,False,
4,9,25,0,True,False,False,
4,9,25,0,True,False,False,
4,24,14,0,True,False,False,
4,24,14,0,True,False,False,
4,19,14,0,True,False,False,
4,19,14,0,True,False,False,
4,7,23,0,True,False,False,
4,7,23,0,True,False,False,
4,12,22,0,True,False,False,
4,12,22,0,True,False,False,
4,32,30,0,True,False,False,
4,32,30,0,True,False,False,
4,12,3,0,True,False,False,
4,12,3,0,True,False,False,
4,32,3,0,True,False,False,
4,32,3,0,True,False,False,
4,12,11,0,True,False,False,
4,12,11,0,True,False,False,
4,19,29,0,True,False,False,
4,19,29,0,True,False,False,
4,19,17,0,True,False,False,
4,19,17,0,True,False,False,
4,19,6,0,True,False,False,
4,19,6,0,True,False,False,
4,7,10,0,False,True,False,
4,7,10,0,False,True,False,
4,7,34,0,False,True,False,
4,7,34,0,False,True,False,
4,24,35,0,False,True,False,
4,24,35,0,False,True,False,
4,24,8,0,False,False,True,
4,24,8,0,False,False,True,
4,24,2,0,False,False,True,
4,24,2,0,False,False,True,
4,12,25,0,False,False,True,
4,12,25,0,False,False,True,
4,27,33,0,False,False,True,
4,27,33,0,False,False,True,
4,27,36,0,False,False,True,
4,27,36,0,False,False,True,
5,1,28,0,True,False,False,
5,1,28,0,True,False,False,
5,1,27,0,True,False,False,
5,1,27,0,True,False,False,
5,23,2,0,True,False,False,
5,23,2,0,True,False,False,
5,16,2,0,True,False,False,
5,16,2,0,True,False,False,
5,12,14,0,True,False,False,
5,12,14,0,True,False,False,
5,16,14,0,True,False,False,
5,16,14,0,True,False,False,
5,16,7,0,True,False,False,
5,16,7,0,True,False,False,
5,6,7,0,True,False,False,
5,6,7,0,True,False,False,
5,6,34,0,True,False,False,
5,6,34,0,True,False,False,
5,29,30,0,True,False,False,
5,29,30,0,True,False,False,
5,24,30,0,True,False,False,
5,24,30,0,True,False,False,
5,23,32,0,True,False,False,
5,23,32,0,True,False,False,
5,16,11,0,True,False,False,
5,16,11,0,True,False,False,
5,24,25,0,True,False,False,
5,24,25,0,True,False,False,
5,24,4,0,True,False,False,
5,24,4,0,True,False,False,
5,21,18,0,True,False,False,
5,21,18,0,True,False,False,
5,21,8,0,True,False,False,
5,21,8,0,True,False,False,
5,10,13,0,True,False,False,
5,10,13,0,True,False,False,
5,6,5,0,True,False,False,
5,6,5,0,True,False,False,
5,6,22,0,True,False,False,
5,6,22,0,True,False,False,
5,29,35,0,True,False,False,
5,29,35,0,True,False,False,
5,29,11,0,True,False,False,
5,29,11,0,True,False,False,
5,36,31,0,True,False,False,
5,36,31,0,True,False,False,
5,36,0,0,True,False,False,
5,36,0,0,True,False,False,
5,36,33,0,True,False,False,
5,36,33,0,True,False,False,
5,36,22,0,True,False,False,
5,36,22,0,True,False,False,
5,15,28,0,True,False,False,
5,15,28,0,True,False,False,
5,12,31,0,True,False,False,
5,12,31,0,True,False,False,
5,12,13,0,True,False,False,
5,12,13,0,True,False,False,
5,20,25,0,True,False,False,
5,20,25,0,True,False,False,
5,20,19,0,True,False,False,
5,20,19,0,True,False,False,
5,20,18,0,False,True,False,
5,20,18,0,False,True,False,
5,26,0,0,False,True,False,
5,26,0,0,False,True,False,
5,26,17,0,False,True,False,
5,26,17,0,False,True,False,
5,26,9,0,False,False,True,
5,26,9,0,False,False,True,
5,26,27,0,False,False,True,
5,26,27,0,False,False,True,
5,3,9,0,False,False,True,
5,3,9,0,False,False,True,
5,3,33,0,False,False,True,
5,3,33,0,False,False,True,
5,3,5,0,False,False,True,
5,3,5,0,False,False,True,
6,21,27,0,True,False,False,
6,21,27,0,True,False,False,
6,0,27,0,True,False,False,
6,0,27,0,True,False,False,
6,20,28,0,True,False,False,
6,20,28,0,True,False,False,
6,2,4,0,True,False,False,
6,2,4,0,True,False,False,
6,11,12,0,True,False,False,
6,11,12,0,True,False,False,
6,8,12,0,True,False,False,
6,8,12,0,True,False,False,
6,13,16,0,True,False,False,
6,13,16,0,True,False,False,
6,11,16,0,True,False,False,
6,11,16,0,True,False,False,
6,23,15,0,True,False,False,
6,23,15,0,True,False,False,
6,2,6,0,True,False,False,
6,2,6,0,True,False,False,
6,2,9,0,True,False,False,
6,2,9,0,True,False,False,
6,2,10,0,True,False,False,
6,2,10,0,True,False,False,
6,20,24,0,True,False,False,
6,20,24,0,True,False,False,
6,0,3,0,True,False,False,
6,0,3,0,True,False,False,
6,23,3,0,True,False,False,
6,23,3,0,True,False,False,
6,13,1,0,True,False,False,
6,13,1,0,True,False,False,
6,20,9,0,True,False,False,
6,20,9,0,True,False,False,
6,13,17,0,True,False,False,
6,13,17,0,True,False,False,
6,26,17,0,True,False,False,
6,26,17,0,True,False,False,
6,13,25,0,True,False,False,
6,13,25,0,True,False,False,
6,18,25,0,True,False,False,
6,18,25,0,True,False,False,
6,0,22,0,True,False,False,
6,0,22,0,True,False,False,
6,0,19,0,True,False,False,
6,0,19,0,True,False,False,
6,26,29,0,True,False,False,
6,26,29,0,True,False,False,
6,21,14,0,False,True,False,
6,21,14,0,False,True,False,
6,11,19,0,False,True,False,
6,11,19,0,False,True,False,
6,11,5,0,False,True,False,
6,11,5,0,False,True,False,
6,23,6,0,False,False,True,
6,23,6,0,False,False,True,
6,23,7,0,False,False,True,
6,23,7,0,False,False,True,
6,18,22,0,False,False,True,
6,18,22,0,False,False,True,
6,18,5,0,False,False,True,
6,18,5,0,False,False,True,
7,3,27,0,True,False,False,
7,3,27,0,True,False,False,
7,9,27,0,True,False,False,
7,9,27,0,True,False,False,
7,3,29,0,True,False,False,
7,3,29,0,True,False,False,
7,15,29,0,True,False,False,
7,15,29,0,True,False,False,
7,23,31,0,True,False,False,
7,23,31,0,True,False,False,
7,5,31,0,True,False,False,
7,5,31,0,True,False,False,
7,30,35,0,True,False,False,
7,30,35,0,True,False,False,
7,30,6,0,True,False,False,
7,30,6,0,True,False,False,
7,21,6,0,True,False,False,
7,21,6,0,True,False,False,
7,9,26,0,True,False,False,
7,9,26,0,True,False,False,
7,36,33,0,True,False,False,
7,36,33,0,True,False,False,
7,21,33,0,True,False,False,
7,21,33,0,True,False,False,
7,10,11,0,True,False,False,
7,10,11,0,True,False,False,
7,5,11,0,True,False,False,
7,5,11,0,True,False,False,
7,3,22,0,True,False,False,
7,3,22,0,True,False,False,
7,5,22,0,True,False,False,
7,5,22,0,True,False,False,
7,36,25,0,True,False,False,
7,36,25,0,True,False,False,
7,3,25,0,True,False,False,
7,3,25,0,True,False,False,
7,37,19,0,True,False,False,
7,37,19,0,True,False,False,
7,37,12,0,True,False,False,
7,37,12,0,True,False,False,
7,34,18,0,True,False,False,
7,34,18,0,True,False,False,
7,24,18,0,True,False,False,
7,24,18,0,True,False,False,
7,2,0,0,True,False,False,
7,2,0,0,True,False,False,
7,15,28,0,True,False,False,
7,15,28,0,True,False,False,
7,15,32,0,True,False,False,
7,15,32,0,True,False,False,
7,34,4,0,True,False,False,
7,34,4,0,True,False,False,
7,2,14,0,True,False,False,
7,2,14,0,True,False,False,
7,2,19,0,True,False,False,
7,2,19,0,True,False,False,
7,30,17,0,True,False,False,
7,30,17,0,True,False,False,
7,21,14,0,True,False,False,
7,21,14,0,True,False,False,
7,10,28,0,True,False,False,
7,10,28,0,True,False,False,
7,10,13,0,True,False,False,
7,10,13,0,True,False,False,
7,10,16,0,True,False,False,
7,10,16,0,True,False,False,
7,1,32,0,False,True,False,
7,1,32,0,False,True,False,
7,1,7,0,False,True,False,
7,1,7,0,False,True,False,
7,1,16,0,False,True,False,
7,1,16,0,False,True,False,
7,20,13,0,False,True,False,
7,20,13,0,False,True,False,
7,20,4,0,False,False,True,
7,20,4,0,False,False,True,
7,20,7,0,False,False,True,
7,20,7,0,False,False,True,
7,20,39,0,False,False,True,
7,20,39,0,False,False,True,
7,38,17,0,False,False,True,
7,38,17,0,False,False,True,
7,38,8,0,False,False,True,
7,38,8,0,False,False,True,
8,12,6,0,True,False,False,
8,12,6,0,True,False,False,
8,20,6,0,True,False,False,
8,20,6,0,True,False,False,
8,20,36,0,True,False,False,
8,20,36,0,True,False,False,
8,22,15,0,True,False,False,
8,22,15,0,True,False,False,
8,2,15,0,True,False,False,
8,2,15,0,True,False,False,
8,16,28,0,True,False,False,
8,16,28,0,True,False,False,
8,30,32,0,True,False,False,
8,30,32,0,True,False,False,
8,9,32,0,True,False,False,
8,9,32,0,True,False,False,
8,11,26,0,True,False,False,
8,11,26,0,True,False,False,
8,9,26,0,True,False,False,
8,9,26,0,True,False,False,
8,22,21,0,True,False,False,
8,22,21,0,True,False,False,
8,9,21,0,True,False,False,
8,9,21,0,True,False,False,
8,16,3,0,True,False,False,
8,16,3,0,True,False,False,
8,7,3,0,True,False,False,
8,7,3,0,True,False,False,
8,30,31,0,True,False,False,
8,30,31,0,True,False,False,
8,11,4,0,True,False,False,
8,11,4,0,True,False,False,
8,11,33,0,True,False,False,
8,11,33,0,True,False,False,
8,18,33,0,True,False,False,
8,18,33,0,True,False,False,
8,16,34,0,True,False,False,
8,16,34,0,True,False,False,
8,9,34,0,True,False,False,
8,9,34,0,True,False,False,
8,10,1,0,True,False,False,
8,10,1,0,True,False,False,
8,18,1,0,True,False,False,
8,18,1,0,True,False,False,
8,10,0,0,True,False,False,
8,10,0,0,True,False,False,
8,22,0,0,True,False,False,
8,22,0,0,True,False,False,
8,17,36,0,True,False,False,
8,17,36,0,True,False,False,
8,5,8,0,True,False,False,
8,5,8,0,True,False,False,
8,7,25,0,True,False,False,
8,7,25,0,True,False,False,
8,19,25,0,True,False,False,
8,19,25,0,True,False,False,
8,10,23,0,True,False,False,
8,10,23,0,True,False,False,
8,11,23,0,True,False,False,
8,11,23,0,True,False,False,
8,7,14,0,True,False,False,
8,7,14,0,True,False,False,
8,19,24,0,False,True,False,
8,19,24,0,False,True,False,
8,5,13,0,False,True,False,
8,5,13,0,False,True,False,
8,19,13,0,False,True,False,
8,19,13,0,False,True,False,
8,17,35,0,False,False,True,
8,17,35,0,False,False,True,
8,17,29,0,False,False,True,
8,17,29,0,False,False,True,
8,17,27,0,False,False,True,
8,17,27,0,False,False,True,
8,10,29,0,False,False,True,
8,10,29,0,False,False,True,
8,18,35,0,False,False,True,
8,18,35,0,False,False,True,
9,36,18,0,True,False,False,
9,36,18,0,True,False,False,
9,32,18,0,True,False,False,
9,32,18,0,True,False,False,
9,14,33,0,True,False,False,
9,14,33,0,True,False,False,
9,32,33,0,True,False,False,
9,32,33,0,True,False,False,
9,0,10,0,True,False,False,
9,0,10,0,True,False,False,
9,32,10,0,True,False,False,
9,32,10,0,True,False,False,
9,31,3,0,True,False,False,
9,31,3,0,True,False,False,
9,14,17,0,True,False,False,
9,14,17,0,True,False,False,
9,31,17,0,True,False,False,
9,31,17,0,True,False,False,
9,4,34,0,True,False,False,
9,4,34,0,True,False,False,
9,14,13,0,True,False,False,
9,14,13,0,True,False,False,
9,4,13,0,True,False,False,
9,4,13,0,True,False,False,
9,30,21,0,True,False,False,
9,30,21,0,True,False,False,
9,35,24,0,True,False,False,
9,35,24,0,True,False,False,
9,30,24,0,True,False,False,
9,30,24,0,True,False,False,
9,5,22,0,True,False,False,
9,5,22,0,True,False,False,
9,6,22,0,True,False,False,
9,6,22,0,True,False,False,
9,29,23,0,True,False,False,
9,29,23,0,True,False,False,
9,25,23,0,True,False,False,
9,25,23,0,True,False,False,
9,25,15,0,True,False,False,
9,25,15,0,True,False,False,
9,4,7,0,True,False,False,
9,4,7,0,True,False,False,
9,2,7,0,True,False,False,
9,2,7,0,True,False,False,
9,29,19,0,True,False,False,
9,29,19,0,True,False,False,
9,2,19,0,True,False,False,
9,2,19,0,True,False,False,
9,35,16,0,True,False,False,
9,35,16,0,True,False,False,
9,36,16,0,True,False,False,
9,36,16,0,True,False,False,
9,11,27,0,True,False,False,
9,11,27,0,True,False,False,
9,36,27,0,True,False,False,
9,36,27,0,True,False,False,
9,2,12,0,True,False,False,
9,2,12,0,True,False,False,
9,36,1,0,True,False,False,
9,36,1,0,True,False,False,
9,30,1,0,True,False,False,
9,30,1,0,True,False,False,
9,11,26,0,False,True,False,
9,11,26,0,False,True,False,
9,6,26,0,False,True,False,
9,6,26,0,False,True,False,
9,11,28,0,False,True,False,
9,11,28,0,False,True,False,
9,35,28,0,False,False,True,
9,35,28,0,False,False,True,
9,14,20,0,False,False,True,
9,14,20,0,False,False,True,
9,11,9,0,False,False,True,
9,11,9,0,False,False,True,
9,29,8,0,False,False,True,
9,29,8,0,False,False,True,
9,30,20,0,False,False,True,
9,30,20,0,False,False,True,
10,6,22,0,True,False,False,
10,6,22,0,True,False,False,
10,3,22,0,True,False,False,
10,3,22,0,True,False,False,
10,11,26,0,True,False,False,
10,11,26,0,True,False,False,
10,10,17,0,True,False,False,
10,10,17,0,True,False,False,
10,3,17,0,True,False,False,
10,3,17,0,True,False,False,
10,11,20,0,True,False,False,
10,11,20,0,True,False,False,
10,3,20,0,True,False,False,
10,3,20,0,True,False,False,
10,6,25,0,True,False,False,
10,6,25,0,True,False,False,
10,10,12,0,True,False,False,
10,10,12,0,True,False,False,
10,14,12,0,True,False,False,
10,14,12,0,True,False,False,
10,15,28,0,True,False,False,
10,15,28,0,True,False,False,
10,14,28,0,True,False,False,
10,14,28,0,True,False,False,
10,15,9,0,True,False,False,
10,15,9,0,True,False,False,
10,10,9,0,True,False,False,
10,10,9,0,True,False,False,
10,21,31,0,True,False,False,
10,21,31,0,True,False,False,
10,16,31,0,True,False,False,
10,16,31,0,True,False,False,
10,23,24,0,True,False,False,
10,23,24,0,True,False,False,
10,10,24,0,True,False,False,
10,10,24,0,True,False,False,
10,3,8,0,True,False,False,
10,3,8,0,True,False,False,
10,14,8,0,True,False,False,
10,14,8,0,True,False,False,
10,15,18,0,True,False,False,
10,15,18,0,True,False,False,
10,21,30,0,True,False,False,
10,21,30,0,True,False,False,
10,32,5,0,True,False,False,
10,32,5,0,True,False,False,
10,16,5,0,True,False,False,
10,16,5,0,True,False,False,
10,16,19,0,True,False,False,
10,16,19,0,True,False,False,
10,27,1,0,True,False,False,
10,27,1,0,True,False,False,
10,32,1,0,True,False,False,
10,32,1,0,True,False,False,
10,32,29,0,False,True,False,
10,32,29,0,False,True,False,
10,11,29,0,False,True,False,
10,11,29,0,False,True,False,
10,15,7,0,False,True,False,
10,15,7,0,False,True,False,
10,4,2,0,False,False,True,
10,4,2,0,False,False,True,
10,4,7,0,False,False,True,
10,4,7,0,False,False,True,
10,32,13,0,False,False,True,
10,32,13,0,False,False,True,
10,27,0,0,False,False,True,
10,27,0,0,False,False,True,
11,34,4,0,True,False,False,
11,34,4,0,True,False,False,
11,36,21,0,True,False,False,
11,36,21,0,True,False,False,
11,18,21,0,True,False,False,
11,18,21,0,True,False,False,
11,18,14,0,True,False,False,
11,18,14,0,True,False,False,
11,36,7,0,True,False,False,
11,36,7,0,True,False,False,
11,22,7,0,True,False,False,
11,22,7,0,True,False,False,
11,26,30,0,True,False,False,
11,26,30,0,True,False,False,
11,36,30,0,True,False,False,
11,36,30,0,True,False,False,
11,22,10,0,True,False,False,
11,22,10,0,True,False,False,
11,5,11,0,True,False,False,
11,5,11,0,True,False,False,
11,36,15,0,True,False,False,
11,36,15,0,True,False,False,
11,34,15,0,True,False,False,
11,34,15,0,True,False,False,
11,13,6,0,True,False,False,
11,13,6,0,True,False,False,
11,2,6,0,True,False,False,
11,2,6,0,True,False,False,
11,26,0,0,True,False,False,
11,26,0,0,True,False,False,
11,23,0,0,True,False,False,
11,23,0,0,True,False,False,
11,13,24,0,True,False,False,
11,13,24,0,True,False,False,
11,23,12,0,True,False,False,
11,23,12,0,True,False,False,
11,16,12,0,True,False,False,
11,16,12,0,True,False,False,
11,23,31,0,True,False,False,
11,23,31,0,True,False,False,
11,28,31,0,True,False,False,
11,28,31,0,True,False,False,
11,2,8,0,True,False,False,
11,2,8,0,True,False,False,
11,23,17,0,True,False,False,
11,23,17,0,True,False,False,
11,22,17,0,True,False,False,
11,22,17,0,True,False,False,
11,26,35,0,True,False,False,
11,26,35,0,True,False,False,
11,32,35,0,True,False,False,
11,32,35,0,True,False,False,
11,34,19,0,True,False,False,
11,34,19,0,True,False,False,
11,13,19,0,True,False,False,
11,13,19,0,True,False,False,
11,5,3,0,True,False,False,
11,5,3,0,True,False,False,
11,2,3,0,True,False,False,
11,2,3,0,True,False,False,
11,22,33,0,True,False,False,
11,22,33,0,True,False,False,
11,16,33,0,False,True,False,
11,16,33,0,False,True,False,
11,28,27,0,False,True,False,
11,28,27,0,False,True,False,
11,16,27,0,False,True,False,
11,16,27,0,False,True,False,
11,28,1,0,False,False,True,
11,28,1,0,False,False,True,
11,25,1,0,False,False,True,
11,25,1,0,False,False,True,
11,28,20,0,False,False,True,
11,28,20,0,False,False,True,
11,25,29,0,False,False,True,
11,25,29,0,False,False,True,
11,9,29,0,False,False,True,
11,9,29,0,False,False,True,
12,22,7,0,True,False,False,
12,22,7,0,True,False,False,
12,21,1,0,True,False,False,
12,21,1,0,True,False,False,
12,22,1,0,True,False,False,
12,22,1,0,True,False,False,
12,16,27,0,True,False,False,
12,16,27,0,True,False,False,
12,16,9,0,True,False,False,
12,16,9,0,True,False,False,
12,14,9,0,True,False,False,
12,14,9,0,True,False,False,
12,24,8,0,True,False,False,
12,24,8,0,True,False,False,
12,14,8,0,True,False,False,
12,14,8,0,True,False,False,
12,14,0,0,True,False,False,
12,14,0,0,True,False,False,
12,22,0,0,True,False,False,
12,22,0,0,True,False,False,
12,29,10,0,True,False,False,
12,29,10,0,True,False,False,
12,29,32,0,True,False,False,
12,29,32,0,True,False,False,
12,19,32,0,True,False,False,
12,19,32,0,True,False,False,
12,12,4,0,True,False,False,
12,12,4,0,True,False,False,
12,12,17,0,True,False,False,
12,12,17,0,True,False,False,
12,3,17,0,True,False,False,
12,3,17,0,True,False,False,
12,2,5,0,True,False,False,
12,2,5,0,True,False,False,
12,14,5,0,True,False,False,
12,14,5,0,True,False,False,
12,2,25,0,True,False,False,
12,2,25,0,True,False,False,
12,12,25,0,True,False,False,
12,12,25,0,True,False,False,
12,24,13,0,True,False,False,
